# RA = 16 53 52.21 (253.46754)
# Dec = +39 45 37.58 (39.76044)
# Redshift = 0.0
# nH = 1.69E20 cm^-2 
# NuBlazar (id = 124)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.2310E18     0.0000E00    3.5504E-11   1.2190E-11    51394.203762    51395.447025
6.0210E17     0.0000E00    1.7414E-10   1.0633E-11    50695.496169    50695.815672
9.6480E17     0.0000E00    1.5518E-10   1.1747E-11    50695.496169    50695.815672
1.4480E18     0.0000E00    1.3783E-10   1.4204E-11    50695.496169    50695.815672
2.2310E18     0.0000E00    1.6451E-10   2.1497E-11    50695.496169    50695.815672
6.0210E17     0.0000E00    2.7305E-11   6.8252E-12    52183.197766    52184.372685
9.6480E17     0.0000E00    2.9662E-11   6.0679E-12    52183.197766    52184.372685
1.4480E18     0.0000E00    3.1368E-11   7.0439E-12    52183.197766    52184.372685
2.2310E18     0.0000E00    2.0383E-11   1.1987E-11    52183.197766    52184.372685
6.0210E17     0.0000E00    7.8643E-11   1.3667E-11    52147.489664    52149.060833
9.6480E17     0.0000E00    3.6129E-11   1.2446E-11    52147.489664    52149.060833
1.4480E18     0.0000E00    4.6322E-11   1.5232E-11    52147.489664    52149.060833
5.7550E17     0.0000E00    5.1371E-11   1.2122E-11    51444.470706    51445.385497
9.2370E17     0.0000E00    5.0198E-11   1.0485E-11    51444.470706    51445.385497
1.3810E18     0.0000E00    5.2564E-11   1.3255E-11    51444.470706    51445.385497
2.1230E18     0.0000E00    4.7074E-11   2.1070E-11    51444.470706    51445.385497
6.0210E17     0.0000E00    5.6921E-11   8.7919E-12    51405.209306    51406.331297
9.6480E17     0.0000E00    2.6998E-11   7.5339E-12    51405.209306    51406.331297
1.4480E18     0.0000E00    3.9619E-11   9.8489E-12    51405.209306    51406.331297
2.2310E18     0.0000E00    2.8267E-11   1.5707E-11    51405.209306    51406.331297
6.0210E17     0.0000E00    9.1503E-11   1.2258E-11    51445.640671    51446.180194
9.6480E17     0.0000E00    7.0793E-11   1.1620E-11    51445.640671    51446.180194
1.4480E18     0.0000E00    2.6914E-11   1.2946E-11    51445.640671    51446.180194
2.2310E18     0.0000E00    2.2946E-11   2.1610E-11    51445.640671    51446.180194
6.0210E17     0.0000E00    3.9522E-11   8.5437E-12    51757.211053    51758.393715
9.6480E17     0.0000E00    5.1553E-11   7.7874E-12    51757.211053    51758.393715
1.4480E18     0.0000E00    4.8901E-11   8.0254E-12    51757.211053    51758.393715
2.2310E18     0.0000E00    5.7584E-11   1.3614E-11    51757.211053    51758.393715
5.7550E17     0.0000E00    2.0653E-10   2.2319E-11    50690.131366    50692.849271
9.2370E17     0.0000E00    1.7184E-10   1.9514E-11    50690.131366    50692.849271
1.3810E18     0.0000E00    1.7838E-10   2.7653E-11    50690.131366    50692.849271
2.1230E18     0.0000E00    6.9476E-11   4.2054E-11    50690.131366    50692.849271
6.0210E17     0.0000E00    7.6094E-11   9.5884E-12    51060.654363    51061.305869
9.6480E17     0.0000E00    7.0745E-11   1.0068E-11    51060.654363    51061.305869
1.4480E18     0.0000E00    9.5166E-11   1.1710E-11    51060.654363    51061.305869
2.2310E18     0.0000E00    9.0717E-11   1.9830E-11    51060.654363    51061.305869
5.7550E17     0.0000E00    1.4641E-10   1.0076E-11    50454.293981    50455.07058
9.2370E17     0.0000E00    1.3932E-10   1.0056E-11    50454.293981    50455.07058
1.3810E18     0.0000E00    1.2392E-10   1.2291E-11    50454.293981    50455.07058
2.1230E18     0.0000E00    1.1683E-10   1.8694E-11    50454.293981    50455.07058
6.0210E17     0.0000E00    1.5970E-10   8.4775E-12    50722.733981    50723.241515
9.6480E17     0.0000E00    1.5279E-10   8.1751E-12    50722.733981    50723.241515
1.4480E18     0.0000E00    1.5549E-10   1.0153E-11    50722.733981    50723.241515
2.2310E18     0.0000E00    1.8573E-10   1.5339E-11    50722.733981    50723.241515
6.0210E17     0.0000E00    1.6751E-10   9.7100E-12    50697.236956    50697.537338
9.6480E17     0.0000E00    1.3367E-10   9.4907E-12    50697.236956    50697.537338
1.4480E18     0.0000E00    1.4067E-10   1.1624E-11    50697.236956    50697.537338
2.2310E18     0.0000E00    1.2435E-10   1.6120E-11    50697.236956    50697.537338
6.0210E17     0.0000E00    6.3935E-11   6.4250E-12    52367.316586    52372.584769
9.6480E17     0.0000E00    4.6002E-11   5.6829E-12    52367.316586    52372.584769
1.4480E18     0.0000E00    3.6628E-11   6.9313E-12    52367.316586    52372.584769
2.2310E18     0.0000E00    5.2386E-11   1.1040E-11    52367.316586    52372.584769
6.0210E17     0.0000E00    5.6279E-11   9.0059E-12    51830.734838    51832.497523
9.6480E17     0.0000E00    3.2582E-11   8.2535E-12    51830.734838    51832.497523
1.4480E18     0.0000E00    4.8563E-11   9.7400E-12    51830.734838    51832.497523
2.2310E18     0.0000E00    2.4479E-11   1.6235E-11    51830.734838    51832.497523
6.0210E17     0.0000E00    4.6050E-11   7.7977E-12    51810.945567    51812.190891
9.6480E17     0.0000E00    3.5186E-11   8.3909E-12    51810.945567    51812.190891
1.4480E18     0.0000E00    4.8592E-11   8.6885E-12    51810.945567    51812.190891
# UHURU4 (id = 65)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.3760E17     0.0000E00    3.5274E-11   0.0000E00 0.0   0.0
# SAXMECS (id = 64)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E17     0.0000E00    1.2834E-10   5.4040E-13    50932.856771    50933.538449
7.2540E17     0.0000E00    8.8265E-11   4.9536E-13    50934.793252    50935.404421
7.2540E17     0.0000E00    3.2108E-11   2.5218E-13    50984.440231    50985.165093
7.2540E17     0.0000E00    6.4397E-11   4.1430E-13    50993.820336    50994.533762
7.2540E17     0.0000E00    6.0344E-11   3.1072E-13    51019.638229    51020.702373
7.2540E17     0.0000E00    5.8993E-11   4.2782E-13    51010.818252    51011.46265
7.2540E17     0.0000E00    2.1481E-11   8.1058E-14    51339.959236    51345.091065
7.2540E17     0.0000E00    1.0943E-10   4.9536E-13    50931.370023    50932.097176
# RXS2CAT (id = 63)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    2.8965E-11   5.3548E-13    48104.0    48499.0
# RASS (id = 62)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    2.3520E-11   5.0343E-13    47892.5    48257.5
# IPCSLEW (id = 61)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    4.1627E-11   1.6702E-12    43813.5    44695.5
# IPC (id = 60)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    3.1842E-11   4.2320E-13    43813.5    44695.5
2.4200E17     0.0000E00    3.2974E-11   3.5711E-13    43813.5    44695.5
2.4200E17     0.0000E00    3.5688E-11   6.6349E-13    43813.5    44695.5
2.4200E17     0.0000E00    4.2427E-11   9.4289E-13    43813.5    44695.5
# CMA (id = 59)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.6460E16     0.0000E00    4.5238E-11   2.5103E-12    45908.851562    45908.851562
7.6460E16     0.0000E00    2.1772E-11   2.1719E-12    45908.925781    45908.925781
7.6460E16     0.0000E00    3.8121E-11   2.1674E-12    45908.882812    45908.882812
7.6460E16     0.0000E00    5.3812E-11   2.2751E-12    45731.746094    45731.746094
7.6460E16     0.0000E00    5.2634E-11   2.1821E-12    45733.511719    45733.511719
7.6460E16     0.0000E00    3.0407E-11   4.3745E-12    45733.597656    45733.597656
7.6460E16     0.0000E00    4.6235E-11   2.4484E-12    45785.511719    45785.511719
7.6460E16     0.0000E00    3.6723E-11   3.8850E-12    45785.542969    45785.542969
7.6460E16     0.0000E00    4.5548E-11   2.7555E-12    45733.5625    45733.5625
7.6460E16     0.0000E00    4.4298E-11   2.6155E-12    45731.796875    45731.796875
7.6460E16     0.0000E00    1.8130E-11   2.5199E-12    45900.367188    45900.367188
7.6460E16     0.0000E00    2.6107E-11   2.5699E-12    45731.839844    45731.839844
7.6460E16     0.0000E00    3.7548E-11   1.7538E-12    46164.445312    46164.445312
7.6460E16     0.0000E00    2.3328E-11   3.2855E-12    45785.566406    45785.566406
7.6460E16     0.0000E00    4.8514E-11   2.7805E-12    45906.039062    45906.039062
7.6460E16     0.0000E00    3.3479E-11   2.0539E-12    45900.328125    45900.328125
7.6460E16     0.0000E00    4.4629E-11   2.1997E-12    45900.285156    45900.285156
7.6460E16     0.0000E00    3.6031E-11   2.3487E-12    45890.308594    45890.308594
7.6460E16     0.0000E00    4.4779E-11   2.0826E-12    46164.40625    46164.40625
7.6460E16     0.0000E00    5.3135E-11   2.0737E-12    45735.742188    45735.742188
7.6460E16     0.0000E00    4.5737E-11   2.0169E-12    45890.269531    45890.269531
7.6460E16     0.0000E00    5.0582E-11   2.5921E-12    45882.855469    45882.855469
7.6460E16     0.0000E00    4.3280E-11   2.0513E-12    45735.804688    45735.804688
7.6460E16     0.0000E00    2.0986E-11   2.4971E-12    45882.945312    45882.945312
7.6460E16     0.0000E00    3.7719E-11   1.9664E-12    45882.890625    45882.890625
7.6460E16     0.0000E00    2.4802E-11   2.6493E-12    45735.867188    45735.867188
7.6460E16     0.0000E00    4.8430E-11   1.4847E-12    46504.574219    46504.574219
7.6460E16     0.0000E00    4.2693E-11   3.0427E-12    45906.058594    45906.058594
7.6460E16     0.0000E00    2.0374E-11   2.0739E-12    45906.082031    45906.082031
# ARIEL3A (id = 58)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.3760E17     0.0000E00    2.2616E-11   3.1804E-12 0.0   0.0
# 1SXPS(2—10 keV) (id = 57)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    3.9737E-11   3.8692E-13    53426.037199    54964.948808
# 1SXPS(1-2keV) (id = 56)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.4190E17     0.0000E00    4.6171E-11   3.3560E-13    53426.037199    54964.948808
# 1SXPS(0.3—10 keV) (id = 55)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E17     0.0000E00    4.3028E-11   1.8099E-13    53426.037199    54964.948808
# 1SXPS(0.3-1keV) (id = 54)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3250E17     0.0000E00    3.6827E-11   2.4324E-13    53426.037199    54964.948808
# UVOTSSC uvw2 (id = 53)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4750E15     0.0000E00    2.5441E-11   4.5289E-13    55000.9539    55000.9539
1.4750E15     0.0000E00    1.2789E-10   7.5050E-13    53935.935162    53935.935162
1.4750E15     0.0000E00    3.7795E-11   3.4593E-13    55305.354213    55305.354213
1.4750E15     0.0000E00    3.3760E-11   3.2726E-13    55248.603229    55248.603229
1.4750E15     0.0000E00    2.9736E-11   2.8682E-13    54976.321377    54976.321377
1.4750E15     0.0000E00    2.9138E-11   2.3345E-13    54565.09853    54565.09853
1.4750E15     0.0000E00    4.2749E-11   4.0166E-13    55354.812257    55354.812257
1.4750E15     0.0000E00    2.6738E-11   3.1642E-13    55145.672176    55145.672176
1.4750E15     0.0000E00    2.9958E-11   2.1066E-13    54963.352546    54963.352546
1.4750E15     0.0000E00    3.7186E-11   3.4219E-13    55298.862905    55298.862905
1.4750E15     0.0000E00    2.9484E-11   3.0733E-13    54995.940417    54995.940417
1.4750E15     0.0000E00    2.6326E-11   3.0445E-13    55075.047894    55075.047894
1.4750E15     0.0000E00    3.8637E-11   3.8900E-13    55325.765012    55325.765012
1.4750E15     0.0000E00    3.2151E-11   2.5230E-13    54211.421308    54211.421308
1.4750E15     0.0000E00    2.6593E-11   1.4836E-13    55010.253762    55010.253762
1.4750E15     0.0000E00    2.6855E-11   2.3893E-13    54966.019919    54966.019919
1.4750E15     0.0000E00    2.8817E-11   2.2697E-13    54266.463322    54266.463322
1.4750E15     0.0000E00    2.6916E-11   2.5876E-13    55020.914468    55020.914468
1.4750E15     0.0000E00    2.7355E-11   2.0186E-13    54965.1464    54965.1464
1.4750E15     0.0000E00    4.2318E-11   3.8889E-13    55382.506956    55382.506956
1.4750E15     0.0000E00    2.9440E-11   2.1189E-13    54568.112384    54568.112384
1.4750E15     0.0000E00    2.9359E-11   2.8686E-13    54915.155023    54915.155023
1.4750E15     0.0000E00    3.0324E-11   2.7865E-13    54976.866863    54976.866863
1.4750E15     0.0000E00    3.6613E-11   3.4779E-13    55333.980787    55333.980787
1.4750E15     0.0000E00    3.2325E-11   1.2042E-13    54980.09    54980.09
1.4750E15     0.0000E00    4.2540E-11   4.2954E-13    55361.040046    55361.040046
1.4750E15     0.0000E00    3.7065E-11   3.6090E-13    55403.791157    55403.791157
1.4750E15     0.0000E00    4.1585E-11   3.8449E-13    55291.898218    55291.898218
1.4750E15     0.0000E00    2.0596E-11   2.2233E-13    54914.206308    54914.206308
1.4750E15     0.0000E00    2.7684E-11   2.9338E-13    54970.235984    54970.235984
1.4750E15     0.0000E00    2.9257E-11   2.3052E-13    54571.125602    54571.125602
1.4750E15     0.0000E00    3.1764E-11   1.5959E-13    54978.011991    54978.011991
1.4750E15     0.0000E00    3.1880E-11   1.5709E-13    54979.019977    54979.019977
1.4750E15     0.0000E00    2.9100E-11   3.2867E-13    54559.134688    54559.134688
1.4750E15     0.0000E00    3.4601E-11   1.7356E-13    54989.923171    54989.923171
1.4750E15     0.0000E00    3.0918E-11   4.1919E-13    55061.011262    55061.011262
1.4750E15     0.0000E00    2.9913E-11   3.3392E-13    54562.404016    54562.404016
1.4750E15     0.0000E00    3.5335E-11   3.3939E-13    54941.063542    54941.063542
1.4750E15     0.0000E00    2.7064E-11   2.5914E-13    54963.880868    54963.880868
1.4750E15     0.0000E00    2.9184E-11   2.3596E-13    54553.105428    54553.105428
1.4750E15     0.0000E00    2.9017E-11   3.2846E-13    54562.084653    54562.084653
1.4750E15     0.0000E00    2.7797E-11   2.9834E-13    55152.952072    55152.952072
1.4750E15     0.0000E00    2.7214E-11   2.2630E-13    54273.209745    54273.209745
1.4750E15     0.0000E00    2.8762E-11   2.9737E-13    55138.506597    55138.506597
1.4750E15     0.0000E00    3.1022E-11   3.3441E-13    55173.093241    55173.093241
1.4750E15     0.0000E00    2.6243E-11   3.1234E-13    55089.10853    55089.10853
1.4750E15     0.0000E00    2.9398E-11   2.0560E-13    54953.696898    54953.696898
1.4750E15     0.0000E00    2.8921E-11   3.2167E-13    55229.988009    55229.988009
1.4750E15     0.0000E00    2.5168E-11   2.9832E-13    55215.205995    55215.205995
1.4750E15     0.0000E00    2.8386E-11   2.9407E-13    55068.414977    55068.414977
1.4750E15     0.0000E00    3.6372E-11   3.4550E-13    54946.074931    54946.074931
1.4750E15     0.0000E00    2.6876E-11   2.7521E-13    55201.011458    55201.011458
1.4750E15     0.0000E00    2.8780E-11   3.2357E-13    55180.000799    55180.000799
1.4750E15     0.0000E00    2.7880E-11   2.7402E-13    55103.428924    55103.428924
1.4750E15     0.0000E00    2.7060E-11   2.6347E-13    55187.822269    55187.822269
1.4750E15     0.0000E00    2.8688E-11   2.0455E-13    54964.403646    54964.403646
1.4750E15     0.0000E00    3.1771E-11   2.7026E-13    54248.243426    54248.243426
1.4750E15     0.0000E00    3.0939E-11   2.4914E-13    54977.732674    54977.732674
1.4750E15     0.0000E00    2.9254E-11   3.1348E-13    54586.362535    54586.362535
1.4750E15     0.0000E00    4.6387E-11   4.1089E-13    55375.203854    55375.203854
1.4750E15     0.0000E00    2.7761E-11   4.6765E-13    54204.147824    54204.147824
1.4750E15     0.0000E00    3.1190E-11   2.3471E-13    54182.294907    54182.294907
1.4750E15     0.0000E00    2.7920E-11   2.3316E-13    54580.077037    54580.077037
1.4750E15     0.0000E00    3.1998E-11   3.0724E-13    55319.535764    55319.535764
1.4750E15     0.0000E00    3.6632E-11   3.4008E-13    55340.879606    55340.879606
1.4750E15     0.0000E00    3.1576E-11   2.4573E-13    54218.137604    54218.137604
1.4750E15     0.0000E00    2.6933E-11   2.9287E-13    55005.971979    55005.971979
1.4750E15     0.0000E00    3.3874E-11   3.5509E-13    55429.213056    55429.213056
1.4750E15     0.0000E00    2.8272E-11   2.0148E-13    54954.366065    54954.366065
1.4750E15     0.0000E00    2.9378E-11   3.3334E-13    55040.786354    55040.786354
1.4750E15     0.0000E00    2.8603E-11   2.1426E-13    54197.179549    54197.179549
1.4750E15     0.0000E00    2.9114E-11   2.9865E-13    54598.140822    54598.140822
1.4750E15     0.0000E00    4.0913E-11   1.9803E-13    53934.863958    53934.863958
1.4750E15     0.0000E00    2.7441E-11   1.9583E-13    54964.90044    54964.90044
1.4750E15     0.0000E00    2.9204E-11   2.0561E-13    54955.369919    54955.369919
1.4750E15     0.0000E00    3.7960E-11   3.5641E-13    55368.78125    55368.78125
1.4750E15     0.0000E00    3.1084E-11   3.0205E-13    55047.336991    55047.336991
1.4750E15     0.0000E00    3.9646E-11   3.6550E-13    55411.009699    55411.009699
1.4750E15     0.0000E00    3.1078E-11   3.4341E-13    54951.037708    54951.037708
1.4750E15     0.0000E00    2.9429E-11   3.2441E-13    55035.15691    55035.15691
1.4750E15     0.0000E00    2.8374E-11   3.1869E-13    54589.384421    54589.384421
1.4750E15     0.0000E00    2.8429E-11   2.0193E-13    54952.760081    54952.760081
1.4750E15     0.0000E00    2.9139E-11   3.2307E-13    54589.117766    54589.117766
1.4750E15     0.0000E00    2.1972E-11   2.2552E-13    55015.945637    55015.945637
1.4750E15     0.0000E00    3.1383E-11   2.1981E-13    54189.796273    54189.796273
1.4750E15     0.0000E00    2.6432E-11   2.3028E-13    55208.246933    55208.246933
1.4750E15     0.0000E00    2.8644E-11   2.0196E-13    54953.362095    54953.362095
1.4750E15     0.0000E00    2.8963E-11   2.0409E-13    54954.700637    54954.700637
1.4750E15     0.0000E00    3.0561E-11   2.1386E-13    54977.59125    54977.59125
1.4750E15     0.0000E00    2.9005E-11   2.3760E-13    54556.122662    54556.122662
1.4750E15     0.0000E00    3.0337E-11   3.1215E-13    54962.000394    54962.000394
