# RA = 11 04 27.30 (166.11375)
# Dec = +38 12 32.00 (38.208889)
# Redshift = 0.0
# nH = 1.34E20 cm^-2 
# NuBlazar (id = 116)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.8390E14     0.0000E00    1.2047E-10   3.4945E-12 0.0   0.0
2.3980E14     0.0000E00    1.2759E-10   2.3983E-12 0.0   0.0
1.3690E14     0.0000E00    8.1723E-11   2.4640E-12 0.0   0.0
1.8390E14     0.0000E00    1.2047E-10   3.4945E-12 0.0   0.0
2.3980E14     0.0000E00    1.2759E-10   2.3983E-12 0.0   0.0
3.6500E08     0.0000E00    2.9054E-15   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    1.1690E-14   0.0000E00 0.0   0.0
4.8500E09     0.0000E00    3.4532E-14   0.0000E00 0.0   0.0
1.5100E08     0.0000E00    2.5368E-15   0.0000E00 0.0   0.0
3.6500E08     0.0000E00    2.8324E-15   6.9350E-17 0.0   0.0
1.3860E14     0.0000E00    3.8655E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.1046E-11   0.0000E00 0.0   0.0
1.4990E09     0.0000E00    2.5483E-16   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    3.6960E-11   1.3689E-12 0.0   0.0
1.3860E14     0.0000E00    3.8655E-11   1.3855E-12 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   2.5445E-12 0.0   0.0
1.8390E14     0.0000E00    4.5060E-11   2.3910E-12 0.0   0.0
2.3980E14     0.0000E00    6.0917E-11   1.9186E-12 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   2.1776E-12 0.0   0.0
1.3860E14     0.0000E00    8.6040E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    8.6040E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    1.3985E-10   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.4600E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.2650E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.0250E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.9150E-14   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    3.0400E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.6150E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.6500E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    6.6000E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    4.9500E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.9000E-14   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.2040E-13   3.0100E-14 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   2.3628E-12 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   1.9357E-12 0.0   0.0
4.4550E14     0.0000E00    1.6393E-10   9.8001E-12 0.0   0.0
4.4550E14     0.0000E00    9.0874E-11   5.7910E-12 0.0   0.0
4.4550E14     0.0000E00    1.0067E-10   2.2273E-12 0.0   0.0
1.3690E14     0.0000E00    8.1723E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.0067E-10   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    1.0766E-14   0.0000E00 0.0   0.0
4.8000E09     0.0000E00    3.4704E-14   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    6.0490E-11   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    6.6900E-14   3.0000E-16 0.0   0.0
1.3690E14     0.0000E00    8.9389E-11   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    1.2561E-10   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    1.1473E-10   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    8.9389E-11   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    1.2561E-10   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    7.1539E-11   0.0000E00 0.0   0.0
4.7290E14     0.0000E00    6.4314E-11   0.0000E00 0.0   0.0
6.3480E14     0.0000E00    8.6968E-11   0.0000E00 0.0   0.0
4.0000E09     0.0000E00    8.7200E-17   2.4000E-17 0.0   0.0
1.2660E13     0.0000E00    1.0650E-11   6.3315E-14 0.0   0.0
3.8080E13     0.0000E00    2.1860E-11   1.5233E-13 0.0   0.0
3.7000E10     0.0000E00    1.8130E-13   5.9200E-14 0.0   0.0
1.3570E13     0.0000E00    9.7440E-12   2.3071E-13 0.0   0.0
2.5930E13     0.0000E00    1.1878E-11   1.8154E-13 0.0   0.0
6.5170E13     0.0000E00    3.4737E-11   6.5172E-13 0.0   0.0
8.9490E13     0.0000E00    4.7251E-11   9.8439E-13 0.0   0.0
2.4000E09     0.0000E00    6.2880E-15   0.0000E00 0.0   0.0
2.4000E09     0.0000E00    7.4400E-15   0.0000E00 0.0   0.0
2.4000E09     0.0000E00    9.9360E-15   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    1.7950E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    1.8150E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.1050E-14   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    2.2792E-14   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    2.4904E-14   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    3.2560E-14   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    4.2935E-14   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    4.8670E-14   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    5.6885E-14   0.0000E00 0.0   0.0
1.0200E08     0.0000E00    6.3240E-16   0.0000E00 0.0   0.0
1.5100E08     0.0000E00    2.5368E-15   0.0000E00 0.0   0.0
4.6340E14     0.0000E00    9.8711E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    4.1622E-12   3.9266E-14 0.0   0.0
3.9270E14     0.0000E00    5.6543E-12   7.8532E-14 0.0   0.0
4.7990E14     0.0000E00    4.3575E-12   5.7588E-14 0.0   0.0
6.2200E14     0.0000E00    6.0519E-12   2.4879E-14 0.0   0.0
8.5190E14     0.0000E00    3.5184E-13   7.8377E-14 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    4.1622E-12   3.9266E-14 0.0   0.0
3.9270E14     0.0000E00    5.6543E-12   7.8532E-14 0.0   0.0
4.7990E14     0.0000E00    4.3575E-12   5.7588E-14 0.0   0.0
6.2200E14     0.0000E00    6.0519E-12   2.4879E-14 0.0   0.0
8.5190E14     0.0000E00    3.5184E-13   7.8377E-14 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    4.1622E-12   3.9266E-14 0.0   0.0
3.9270E14     0.0000E00    5.6543E-12   7.8532E-14 0.0   0.0
4.7990E14     0.0000E00    4.3575E-12   5.7588E-14 0.0   0.0
6.2200E14     0.0000E00    6.0519E-12   2.4879E-14 0.0   0.0
8.5190E14     0.0000E00    3.5184E-13   7.8377E-14 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    4.1622E-12   3.9266E-14 0.0   0.0
3.9270E14     0.0000E00    5.6543E-12   7.8532E-14 0.0   0.0
4.7990E14     0.0000E00    4.3575E-12   5.7588E-14 0.0   0.0
6.2200E14     0.0000E00    6.0519E-12   2.4879E-14 0.0   0.0
8.5190E14     0.0000E00    3.5184E-13   7.8377E-14 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
3.9270E14     0.0000E00    1.3939E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.0798E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    6.8418E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.7996E-11   1.7038E-13 0.0   0.0
1.5000E09     0.0000E00    9.0000E-15   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    1.2600E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    3.6000E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    3.6960E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    6.1157E-11   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    1.0738E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    6.6700E-15   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    7.1300E-15   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    1.0120E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    7.5900E-15   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    2.4940E-14   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    2.5800E-14   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    3.5260E-14   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    2.6660E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.1950E-14   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    9.0000E-15   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    1.2660E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    3.6000E-14   0.0000E00 0.0   0.0
1.2000E10     0.0000E00    4.4880E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    3.6960E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    6.0917E-11   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    9.0000E-15   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    1.2660E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    3.6000E-14   0.0000E00 0.0   0.0
1.2000E10     0.0000E00    4.4880E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    3.6960E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    6.0917E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.4255E-10   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    3.2004E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    3.6960E-11   1.3689E-12 0.0   0.0
1.8390E14     0.0000E00    4.5060E-11   2.3910E-12 0.0   0.0
2.3980E14     0.0000E00    6.0917E-11   1.9186E-12 0.0   0.0
3.9270E14     0.0000E00    3.5654E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.0327E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.3547E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.0653E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.6393E-10   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    9.0874E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.0067E-10   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    2.4571E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    3.9620E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    8.2101E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.8081E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    4.4044E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   2.3628E-12 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   1.9357E-12 0.0   0.0
3.9270E14     0.0000E00    3.5654E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.0327E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.3547E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.0653E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.6393E-10   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    9.0874E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.0067E-10   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    2.4571E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    3.9620E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    8.2101E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.8081E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    4.4044E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    7.3501E-11   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    4.3350E-17   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    8.3100E-17   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    8.1723E-11   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    1.2047E-10   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    1.2759E-10   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    1.2250E-10   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    6.5037E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    7.3501E-11   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    7.1850E-12   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    7.0383E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    7.4213E-11   1.5706E-12 0.0   0.0
3.9270E14     0.0000E00    1.4803E-11   2.7486E-13 0.0   0.0
4.7990E14     0.0000E00    5.0389E-11   9.5980E-13 0.0   0.0
6.2200E14     0.0000E00    8.4589E-11   1.8659E-12 0.0   0.0
8.5190E14     0.0000E00    8.0166E-11   1.7890E-12 0.0   0.0
3.9270E14     0.0000E00    7.4213E-11   1.5706E-12 0.0   0.0
3.9270E14     0.0000E00    1.4803E-11   2.7486E-13 0.0   0.0
4.7990E14     0.0000E00    5.0389E-11   9.5980E-13 0.0   0.0
6.2200E14     0.0000E00    8.4589E-11   1.8659E-12 0.0   0.0
8.5190E14     0.0000E00    8.0166E-11   1.7890E-12 0.0   0.0
8.0000E09     0.0000E00    2.9600E-14   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    7.3501E-11   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.4000E-14   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    4.5600E-14   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    1.0560E-13   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    1.6032E-12   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    3.9376E-12   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    7.3501E-11   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.6250E-14   0.0000E00 0.0   0.0
4.0800E08     0.0000E00    4.6512E-15   0.0000E00 0.0   0.0
8.6000E10     0.0000E00    4.9880E-13   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    9.3600E-14   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    9.3600E-14   0.0000E00 0.0   0.0
7.4000E07     0.0000E00    1.0360E-15   5.1800E-17 0.0   0.0
3.3000E08     0.0000E00    4.6530E-15   1.3200E-16 0.0   0.0
5.0000E09     0.0000E00    3.6150E-14   3.2000E-15 0.0   0.0
3.1240E14     0.0000E00    6.5916E-11   0.0000E00 0.0   0.0
3.4650E14     0.0000E00    7.5191E-11   0.0000E00 0.0   0.0
4.0080E14     0.0000E00    9.8998E-11   0.0000E00 0.0   0.0
4.8940E14     0.0000E00    1.3703E-10   0.0000E00 0.0   0.0
6.2820E14     0.0000E00    1.6082E-10   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    8.3030E-15   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    8.2340E-15   0.0000E00 0.0   0.0
8.7000E09     0.0000E00    2.8362E-14   0.0000E00 0.0   0.0
8.7000E09     0.0000E00    2.9319E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    8.9240E-15   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    8.8320E-15   0.0000E00 0.0   0.0
8.7000E09     0.0000E00    2.9754E-14   0.0000E00 0.0   0.0
8.7000E09     0.0000E00    3.0798E-14   0.0000E00 0.0   0.0
1.5100E08     0.0000E00    2.2197E-15   0.0000E00 0.0   0.0
1.5100E08     0.0000E00    1.8120E-15   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    3.8655E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   0.0000E00 0.0   0.0
2.4980E13     0.0000E00    2.2485E-11   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    7.6385E-11   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.6150E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    6.8250E-14   3.0000E-16 0.0   0.0
2.3000E09     0.0000E00    1.5640E-14   7.8200E-16 0.0   0.0
4.8000E09     0.0000E00    2.5440E-14   9.1200E-16 0.0   0.0
7.7000E09     0.0000E00    3.6960E-14   1.4630E-15 0.0   0.0
1.1200E10     0.0000E00    4.5920E-14   1.4560E-15 0.0   0.0
2.1700E10     0.0000E00    6.2930E-14   2.1700E-15 0.0   0.0
1.4000E09     0.0000E00    7.2800E-15   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    1.5701E-10   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    1.5523E-10   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   2.3628E-12 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   1.9357E-12 0.0   0.0
4.4550E14     0.0000E00    1.4255E-10   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   2.3628E-12 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   1.9357E-12 0.0   0.0
4.4550E14     0.0000E00    1.4255E-10   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    3.1500E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    6.9000E-14   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7168E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    1.1852E-11   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    2.8154E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    3.9734E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    3.8655E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   0.0000E00 0.0   0.0
1.2660E13     0.0000E00    1.0054E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.1197E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    1.2630E-11   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    3.3759E-11   0.0000E00 0.0   0.0
6.6620E13     0.0000E00    2.1718E-11   0.0000E00 0.0   0.0
8.3280E13     0.0000E00    2.7897E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    4.7430E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    6.4521E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    7.1862E-11   0.0000E00 0.0   0.0
3.3240E14     0.0000E00    9.4081E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.9292E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.4462E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    9.8273E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    9.9675E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    4.0837E-11   0.0000E00 0.0   0.0
1.1590E15     0.0000E00    5.4357E-11   0.0000E00 0.0   0.0
1.3460E15     0.0000E00    1.4133E-10   0.0000E00 0.0   0.0
1.2660E13     0.0000E00    1.2156E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    1.2852E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    1.9061E-11   0.0000E00 0.0   0.0
3.7470E13     0.0000E00    2.3384E-11   0.0000E00 0.0   0.0
5.1690E13     0.0000E00    2.8842E-11   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    3.3694E-11   0.0000E00 0.0   0.0
6.6620E13     0.0000E00    3.4110E-11   0.0000E00 0.0   0.0
8.3280E13     0.0000E00    3.9223E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    4.1344E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    6.3976E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    7.5008E-11   0.0000E00 0.0   0.0
3.3240E14     0.0000E00    8.7764E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    9.3846E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    1.0222E-10   0.0000E00 0.0   0.0
4.9940E14     0.0000E00    7.9408E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.0856E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    1.1320E-10   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.1877E-10   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.2949E-10   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    1.2891E-10   0.0000E00 0.0   0.0
1.1590E15     0.0000E00    1.4256E-10   0.0000E00 0.0   0.0
1.2970E15     0.0000E00    1.4782E-10   0.0000E00 0.0   0.0
1.3460E15     0.0000E00    1.5210E-10   0.0000E00 0.0   0.0
1.4770E15     0.0000E00    1.5656E-10   0.0000E00 0.0   0.0
1.9610E15     0.0000E00    1.7333E-10   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    1.0766E-14   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    1.3268E-10   3.2715E-12 0.0   0.0
2.4200E14     0.0000E00    1.3961E-10   2.6616E-12 0.0   0.0
1.4990E09     0.0000E00    8.5443E-15   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.0000E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    3.6960E-11   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    4.5060E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    6.0917E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    1.0326E-10   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    8.0360E-15   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.0000E-14   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7168E-12   2.7142E-13 0.0   0.0
2.5930E13     0.0000E00    1.1800E-11   2.0747E-13 0.0   0.0
6.5170E13     0.0000E00    2.8154E-11   5.2138E-13 0.0   0.0
8.9490E13     0.0000E00    3.9644E-11   7.1592E-13 0.0   0.0
1.8180E14     0.0000E00    1.3268E-10   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    1.3961E-10   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.3625E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.1046E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    1.0270E-10   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    1.3644E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    8.2101E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    4.4470E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    3.8655E-11   1.3855E-12 0.0   0.0
1.8180E14     0.0000E00    4.4892E-11   2.3628E-12 0.0   0.0
2.4200E14     0.0000E00    6.0248E-11   1.9357E-12 0.0   0.0
5.0000E09     0.0000E00    3.6000E-14   0.0000E00 0.0   0.0
4.8000E09     0.0000E00    2.7984E-14   9.6000E-16 0.0   0.0
1.3570E13     0.0000E00    9.7440E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    1.1878E-11   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    3.4737E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    4.7251E-11   0.0000E00 0.0   0.0
