# RA = 22 02 43.20 (330.68)
# Dec = +42 16 40.00 (42.277778)
# Redshift = 0.0
# nH = 1.75E21 cm^-2 
# NuBlazar (id = 127)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.5000E09     0.0000E00    6.6750E-14   0.0000E00 0.0   0.0
8.2000E09     0.0000E00    2.3206E-13   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    4.5582E-12   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    4.7335E-12   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    5.6802E-12   0.0000E00 0.0   0.0
6.7070E11     0.0000E00    4.0442E-10   0.0000E00 0.0   0.0
6.7070E11     0.0000E00    8.5176E-11   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    4.5582E-12   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    4.7335E-12   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    5.6802E-12   0.0000E00 0.0   0.0
6.7070E11     0.0000E00    4.0442E-10   0.0000E00 0.0   0.0
6.7070E11     0.0000E00    8.5176E-11   0.0000E00 0.0   0.0
8.6200E10     0.0000E00    5.1461E-12   2.5860E-13 0.0   0.0
3.7000E10     0.0000E00    1.6502E-12   9.1390E-13 0.0   0.0
1.3570E13     0.0000E00    9.6626E-11   1.4928E-12 0.0   0.0
2.5930E13     0.0000E00    8.5842E-11   1.2967E-12 0.0   0.0
6.5170E13     0.0000E00    9.4499E-11   1.9552E-12 0.0   0.0
8.9490E13     0.0000E00    9.3964E-11   1.7898E-12 0.0   0.0
3.1240E14     0.0000E00    5.9668E-11   2.1868E-12 0.0   0.0
3.4650E14     0.0000E00    5.9598E-11   6.5835E-12 0.0   0.0
4.0080E14     0.0000E00    4.4890E-11   4.0080E-12 0.0   0.0
4.4550E14     0.0000E00    4.1695E-11   0.0000E00 0.0   0.0
4.8940E14     0.0000E00    1.7765E-11   1.4682E-13 0.0   0.0
6.2820E14     0.0000E00    1.1873E-11   1.2564E-13 0.0   0.0
2.4000E09     0.0000E00    2.1312E-14   0.0000E00 0.0   0.0
2.4000E09     0.0000E00    3.4320E-14   0.0000E00 0.0   0.0
2.4000E09     0.0000E00    5.4720E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    8.2500E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    8.3500E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    1.5200E-13   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    1.2232E-13   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    1.3200E-13   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    2.3232E-13   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    2.9295E-13   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    3.4255E-13   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    5.1460E-13   0.0000E00 0.0   0.0
2.4300E10     0.0000E00    3.4749E-13   0.0000E00 0.0   0.0
2.4300E10     0.0000E00    4.8114E-13   0.0000E00 0.0   0.0
2.4300E10     0.0000E00    6.3666E-13   0.0000E00 0.0   0.0
1.5100E08     0.0000E00    2.6727E-15   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    9.1050E-14   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    8.6400E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    3.2400E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.7494E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    5.0844E-11   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    8.4700E-14   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    8.4700E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    3.2660E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    1.6100E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    5.1060E-14   0.0000E00 0.0   0.0
2.3000E09     0.0000E00    2.7370E-14   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    1.0492E-13   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    8.8580E-14   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    1.9006E-13   0.0000E00 0.0   0.0
8.6000E09     0.0000E00    9.9760E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.4300E-13   0.0000E00 0.0   0.0
8.6200E10     0.0000E00    5.4737E-12   2.7584E-13 0.0   0.0
2.2900E11     0.0000E00    1.2549E-11   6.1830E-13 0.0   0.0
1.5000E09     0.0000E00    9.1050E-14   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    8.6100E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    3.2400E-13   0.0000E00 0.0   0.0
1.2000E10     0.0000E00    3.3720E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.7220E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    5.0844E-11   0.0000E00 0.0   0.0
5.9960E11     0.0000E00    1.5769E-11   1.7988E-13 0.0   0.0
8.5660E11     0.0000E00    2.1928E-11   3.4262E-13 0.0   0.0
1.1990E12     0.0000E00    2.7702E-11   8.3944E-13 0.0   0.0
1.8740E12     0.0000E00    2.3234E-11   1.6863E-12 0.0   0.0
1.5000E09     0.0000E00    9.1050E-14   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    8.6100E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    3.2400E-13   0.0000E00 0.0   0.0
1.2000E10     0.0000E00    3.3720E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.7220E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    5.0844E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    4.4101E-11   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    2.7720E-13   0.0000E00 0.0   0.0
4.9940E14     0.0000E00    2.3323E-11   1.4983E-13 0.0   0.0
4.9940E14     0.0000E00    2.2973E-11   1.9977E-13 0.0   0.0
4.4550E14     0.0000E00    4.1606E-11   0.0000E00 0.0   0.0
2.0000E08     0.0000E00    6.4800E-18   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    5.6700E-17   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    1.0380E-16   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.7220E-11   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    5.8119E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    5.0844E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    9.3101E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.4010E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    4.1606E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    4.0581E-11   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    2.1360E-13   0.0000E00 0.0   0.0
2.0000E09     0.0000E00    6.5800E-14   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    2.9840E-13   0.0000E00 0.0   0.0
2.0000E09     0.0000E00    2.4800E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.2600E-13   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    9.7600E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    4.1700E-13   0.0000E00 0.0   0.0
2.2000E10     0.0000E00    2.8380E-13   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.4577E-12   0.0000E00 0.0   0.0
8.6000E10     0.0000E00    2.7090E-12   0.0000E00 0.0   0.0
2.3000E11     0.0000E00    7.2220E-13   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    4.1606E-11   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    1.9750E-13   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    3.0960E-13   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    9.3360E-13   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.4620E-12   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    3.5779E-05   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    3.5080E-05   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.3750E-13   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.3850E-13   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.3750E-13   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.3850E-13   0.0000E00 0.0   0.0
8.7740E10     0.0000E00    1.8864E-12   2.9832E-13 0.0   0.0
8.7740E10     0.0000E00    2.5971E-12   3.2464E-13 0.0   0.0
8.7740E10     0.0000E00    2.6936E-12   1.9303E-13 0.0   0.0
8.7740E10     0.0000E00    3.5535E-12   4.8257E-13 0.0   0.0
8.7740E10     0.0000E00    2.3339E-12   2.0180E-13 0.0   0.0
8.7740E10     0.0000E00    2.3690E-12   1.6671E-13 0.0   0.0
8.7740E10     0.0000E00    3.4219E-12   3.0709E-13 0.0   0.0
8.7740E10     0.0000E00    3.2727E-12   2.6322E-13 0.0   0.0
8.7740E10     0.0000E00    2.8603E-12   2.0180E-13 0.0   0.0
8.7740E10     0.0000E00    2.0443E-12   2.7199E-13 0.0   0.0
8.7740E10     0.0000E00    1.3863E-12   1.9303E-13 0.0   0.0
8.7740E10     0.0000E00    1.4038E-12   1.1406E-13 0.0   0.0
8.7740E10     0.0000E00    1.3600E-12   2.1058E-13 0.0   0.0
9.0690E10     0.0000E00    2.7660E-12   2.2673E-13 0.0   0.0
9.0700E10     0.0000E00    1.4965E-12   1.3605E-13 0.0   0.0
8.7740E10     0.0000E00    1.6934E-12   1.7548E-13 0.0   0.0
9.0130E10     0.0000E00    1.9558E-12   4.2361E-13 0.0   0.0
8.7740E10     0.0000E00    1.6495E-12   1.4038E-13 0.0   0.0
8.7740E10     0.0000E00    2.0180E-12   1.5793E-13 0.0   0.0
8.7700E10     0.0000E00    1.9206E-12   1.4032E-13 0.0   0.0
8.7740E10     0.0000E00    1.8864E-12   1.3161E-13 0.0   0.0
1.4960E11     0.0000E00    2.6773E-12   3.5897E-13 0.0   0.0
1.5000E11     0.0000E00    3.0750E-12   2.2500E-13 0.0   0.0
1.5100E11     0.0000E00    5.1330E-12   5.4349E-13 0.0   0.0
1.4240E11     0.0000E00    3.8021E-12   2.5632E-13 0.0   0.0
1.4240E11     0.0000E00    3.7736E-12   2.7056E-13 0.0   0.0
1.4240E11     0.0000E00    2.7198E-12   1.7088E-13 0.0   0.0
1.5100E11     0.0000E00    1.7211E-12   1.2078E-13 0.0   0.0
1.4910E11     0.0000E00    4.1751E-12   2.8331E-13 0.0   0.0
1.4480E11     0.0000E00    2.5630E-12   4.6336E-13 0.0   0.0
1.4240E11     0.0000E00    2.4920E-12   2.5632E-13 0.0   0.0
1.5000E11     0.0000E00    3.6450E-12   3.0000E-13 0.0   0.0
1.5100E11     0.0000E00    3.0047E-12   2.4158E-13 0.0   0.0
1.4000E09     0.0000E00    6.4400E-14   0.0000E00 0.0   0.0
1.4640E09     0.0000E00    8.8572E-14   0.0000E00 0.0   0.0
4.8850E09     0.0000E00    3.8103E-13   0.0000E00 0.0   0.0
4.8500E09     0.0000E00    1.7411E-13   0.0000E00 0.0   0.0
2.9410E12     0.0000E00    5.7930E-11   0.0000E00 0.0   0.0
4.8470E12     0.0000E00    1.9534E-11   0.0000E00 0.0   0.0
1.2550E13     0.0000E00    3.1385E-11   0.0000E00 0.0   0.0
2.5870E13     0.0000E00    3.5954E-11   0.0000E00 0.0   0.0
8.6000E10     0.0000E00    3.0702E-12   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    9.5520E-13   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.8920E-12   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    9.5520E-13   0.0000E00 0.0   0.0
3.1240E14     0.0000E00    4.5610E-11   0.0000E00 0.0   0.0
3.4650E14     0.0000E00    3.8808E-11   4.8510E-12 0.0   0.0
4.0080E14     0.0000E00    3.1102E-11   2.8056E-12 0.0   0.0
4.8940E14     0.0000E00    1.6689E-11   9.7880E-14 0.0   0.0
6.2820E14     0.0000E00    1.3946E-11   1.8846E-13 0.0   0.0
2.7000E09     0.0000E00    1.4067E-13   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    6.7200E-13   1.0500E-14 0.0   0.0
1.5000E10     0.0000E00    1.1220E-12   2.8500E-14 0.0   0.0
2.3000E09     0.0000E00    5.6580E-14   3.4500E-15 0.0   0.0
4.8000E09     0.0000E00    1.4688E-13   6.7200E-15 0.0   0.0
7.7000E09     0.0000E00    2.9645E-13   1.8480E-14 0.0   0.0
1.1200E10     0.0000E00    4.1664E-13   3.4720E-14 0.0   0.0
2.1700E10     0.0000E00    6.2496E-13   7.1610E-14 0.0   0.0
1.4000E09     0.0000E00    1.9880E-16   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.7860E-14   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
1.4700E08     0.0000E00    2.6901E-15   2.9400E-17 0.0   0.0
1.4000E09     0.0000E00    8.7920E-14   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7168E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.6360E-11   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    1.1666E-10   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    1.1365E-10   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    1.7468E-10   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    8.4700E-14   0.0000E00 0.0   0.0
2.2200E10     0.0000E00    9.5460E-13   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    2.4362E-12   0.0000E00 0.0   0.0
1.1100E08     0.0000E00    3.3300E-15   1.6650E-15 0.0   0.0
1.1100E08     0.0000E00    9.1020E-16   0.0000E00 0.0   0.0
1.1100E08     0.0000E00    3.8850E-16   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    1.2880E-12   2.5760E-14 0.0   0.0
3.6800E10     0.0000E00    1.1813E-12   3.3120E-14 0.0   0.0
3.6800E10     0.0000E00    1.2328E-12   0.0000E00 0.0   0.0
1.4990E09     0.0000E00    8.7242E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    1.0800E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.7220E-11   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    5.8119E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    5.0844E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    1.6265E-11   0.0000E00 0.0   0.0
3.6500E08     0.0000E00    8.7600E-15   0.0000E00 0.0   0.0
2.9980E12     0.0000E00    5.9059E-11   0.0000E00 0.0   0.0
4.9970E12     0.0000E00    2.0136E-11   0.0000E00 0.0   0.0
1.1990E13     0.0000E00    2.9980E-11   0.0000E00 0.0   0.0
2.4980E13     0.0000E00    3.4726E-11   0.0000E00 0.0   0.0
3.6500E08     0.0000E00    8.7600E-15   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
5.0000E09     0.0000E00    1.1000E-13   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.3850E-13   0.0000E00 0.0   0.0
2.9980E12     0.0000E00    5.9059E-11   0.0000E00 0.0   0.0
4.9970E12     0.0000E00    2.0136E-11   0.0000E00 0.0   0.0
1.1990E13     0.0000E00    2.9980E-11   0.0000E00 0.0   0.0
2.4980E13     0.0000E00    3.4726E-11   0.0000E00 0.0   0.0
4.8000E09     0.0000E00    2.0784E-13   1.1520E-14 0.0   0.0
1.3570E13     0.0000E00    9.6626E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.5842E-11   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    9.4499E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    9.3964E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
# NED (id = 7)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
9.6700E16     0.0000E00    1.3300E-14   0.0000E00 0.0   0.0
9.6700E16     0.0000E00    1.3300E-14   0.0000E00 0.0   0.0
8.4600E16     0.0000E00    1.8500E-13   0.0000E00 0.0   0.0
1.4100E15     0.0000E00    2.0200E-12   0.0000E00 0.0   0.0
1.3000E15     0.0000E00    2.6700E-12   0.0000E00 0.0   0.0
1.0300E15     0.0000E00    5.9900E-12   0.0000E00 0.0   0.0
8.7100E14     0.0000E00    6.6800E-12   0.0000E00 0.0   0.0
8.1900E14     0.0000E00    2.9500E-12   0.0000E00 0.0   0.0
7.4000E14     0.0000E00    8.5200E-11   0.0000E00 0.0   0.0
7.0200E14     0.0000E00    4.9100E-11   0.0000E00 0.0   0.0
7.0000E14     0.0000E00    3.8900E-11   0.0000E00 0.0   0.0
7.0000E14     0.0000E00    3.8900E-11   0.0000E00 0.0   0.0
6.9100E14     0.0000E00    1.1300E-11   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    1.3900E-10   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    8.8500E-12   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    4.6800E-11   0.0000E00 0.0   0.0
5.5200E14     0.0000E00    1.8200E-11   0.0000E00 0.0   0.0
5.4800E14     0.0000E00    5.4800E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    1.8000E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    9.9800E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    2.1200E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    2.1200E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    2.9100E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    2.6300E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    9.1400E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    1.5700E-11   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    8.7700E-12   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    1.0400E-10   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    1.3800E-11   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    1.9800E-11   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    3.2100E-11   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    1.0100E-10   0.0000E00 0.0   0.0
4.5700E14     0.0000E00    2.5000E-15   0.0000E00 0.0   0.0
4.5700E14     0.0000E00    3.4500E-14   0.0000E00 0.0   0.0
4.3700E14     0.0000E00    4.7500E-11   0.0000E00 0.0   0.0
4.3700E14     0.0000E00    9.1400E-12   0.0000E00 0.0   0.0
4.3500E14     0.0000E00    6.0900E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    4.3200E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    2.8600E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    3.3400E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    9.9800E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    3.2800E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    2.8300E-11   0.0000E00 0.0   0.0
3.7900E14     0.0000E00    1.1400E-10   0.0000E00 0.0   0.0
3.7900E14     0.0000E00    2.2400E-11   0.0000E00 0.0   0.0
3.3300E14     0.0000E00    3.9500E-11   0.0000E00 0.0   0.0
2.5000E14     0.0000E00    4.5300E-11   0.0000E00 0.0   0.0
2.4300E14     0.0000E00    5.1000E-11   0.0000E00 0.0   0.0
2.4300E14     0.0000E00    5.5000E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    5.0300E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    7.5500E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    8.2700E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.1600E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    5.9400E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    4.7500E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    7.4300E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    8.6300E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.3600E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    8.4700E-11   0.0000E00 0.0   0.0
1.8300E14     0.0000E00    5.5800E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    3.2300E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    2.3800E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    5.6500E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    9.7800E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    4.6300E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.4400E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    9.9900E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    7.0900E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    6.5800E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    8.8400E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    8.7600E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.2400E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    9.5300E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.1900E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    9.1000E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.1500E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    8.6100E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.1000E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.3900E-10   0.0000E00 0.0   0.0
1.8000E14     0.0000E00    5.6000E-11   0.0000E00 0.0   0.0
1.8000E14     0.0000E00    5.9700E-11   0.0000E00 0.0   0.0
1.3900E14     0.0000E00    5.9200E-11   0.0000E00 0.0   0.0
1.3900E14     0.0000E00    6.2900E-11   0.0000E00 0.0   0.0
1.3800E14     0.0000E00    5.8900E-11   0.0000E00 0.0   0.0
1.3700E14     0.0000E00    6.1000E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    6.7700E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    9.0100E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    8.4500E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.1100E-10   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    4.2100E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.0100E-10   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.1600E-10   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.1300E-10   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    8.9400E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    6.9800E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    8.7000E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.2900E-10   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    9.1600E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    8.4300E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    7.4800E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.0800E-10   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    1.2900E-10   0.0000E00 0.0   0.0
8.9400E13     0.0000E00    9.4600E-11   0.0000E00 0.0   0.0
8.9400E13     0.0000E00    9.4200E-11   0.0000E00 0.0   0.0
8.9400E13     0.0000E00    1.1800E-10   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    4.3600E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    1.5300E-10   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    7.7800E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    1.3200E-10   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    8.3900E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    8.0000E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    1.1600E-10   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    8.3200E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    1.0900E-10   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    9.5500E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    7.8700E-11   0.0000E00 0.0   0.0
6.5100E13     0.0000E00    9.5300E-11   0.0000E00 0.0   0.0
6.5100E13     0.0000E00    9.4700E-11   0.0000E00 0.0   0.0
6.5100E13     0.0000E00    1.0200E-10   0.0000E00 0.0   0.0
3.7900E13     0.0000E00    6.1900E-11   0.0000E00 0.0   0.0
2.5900E13     0.0000E00    9.3700E-11   0.0000E00 0.0   0.0
2.5900E13     0.0000E00    9.3600E-11   0.0000E00 0.0   0.0
2.5900E13     0.0000E00    8.2600E-11   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    3.7200E-11   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    3.4800E-11   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    2.6500E-11   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    3.9500E-11   0.0000E00 0.0   0.0
1.3600E13     0.0000E00    9.7400E-11   0.0000E00 0.0   0.0
1.3600E13     0.0000E00    9.5500E-11   0.0000E00 0.0   0.0
1.3600E13     0.0000E00    7.3400E-11   0.0000E00 0.0   0.0
1.2700E13     0.0000E00    4.6100E-11   0.0000E00 0.0   0.0
1.2700E13     0.0000E00    4.4600E-11   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    3.8800E-11   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    3.0300E-11   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    2.6500E-11   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    3.1500E-11   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    2.9900E-11   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    2.0300E-11   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    2.0100E-11   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    2.0300E-11   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    2.7000E-11   0.0000E00 0.0   0.0
4.2000E12     0.0000E00    3.4500E-11   0.0000E00 0.0   0.0
4.2000E12     0.0000E00    1.3800E-11   0.0000E00 0.0   0.0
